date,solar_produced_per_day,daylight,daylight_avg_temp,avg_cloudcover,avg_direct_radiation,weather,max_wind_speed,max_temp
2014-09-19,13.0,745.0,21.85,33.5,84.0,61,5.5,23.4
2014-09-20,13.0,741.0,20.6,58.5,95.5,53,12.2,21.8
2014-09-21,11.0,736.0,16.4,46.0,141.5,53,22.7,18.0
2014-09-22,13.0,733.0,15.3,74.5,112.0,3,23.8,16.1
2014-09-23,10.0,729.0,15.9,80.0,86.5,3,9.0,16.9
2014-09-24,10.0,726.0,14.5,57.5,58.0,63,18.4,15.9
2014-09-25,7.0,721.0,15.9,67.0,120.0,51,18.7,16.5
2014-09-26,14.0,718.0,16.5,100.0,0.0,51,18.2,17.9
2014-09-27,4.0,714.0,18.35,53.0,35.5,3,8.9,19.5
2014-09-28,15.0,710.0,20.049999999999997,29.0,128.0,3,11.3,22.2
2014-09-29,13.0,706.0,17.35,88.5,2.0,61,15.1,19.0
2014-09-30,4.0,702.0,18.450000000000003,66.5,70.0,53,14.3,19.9
2014-10-01,11.0,698.0,18.35,52.5,61.5,3,12.3,20.4
2014-10-02,11.0,694.0,18.25,71.0,61.5,51,8.0,19.2
2014-10-03,4.0,690.0,19.25,18.5,117.0,51,8.5,21.1
2014-10-04,11.0,687.0,18.85,22.5,132.5,53,17.7,20.5
2014-10-05,7.0,683.0,13.65,100.0,22.0,53,13.4,14.3
2014-10-06,3.0,678.0,13.55,100.0,1.5,61,20.9,14.0
2014-10-07,4.0,675.0,13.55,59.5,74.5,61,29.6,15.2
2014-10-08,8.0,671.0,14.75,83.5,2.5,61,23.5,16.7
2014-10-09,5.0,667.0,16.75,38.0,83.0,2,23.4,18.0
2014-10-10,11.0,664.0,15.65,41.5,152.0,2,18.0,17.3
2014-10-11,8.0,659.0,13.7,100.0,29.0,61,12.5,15.4
2014-10-12,5.0,655.0,15.75,98.5,116.5,63,20.6,17.1
2014-10-13,8.0,652.0,16.700000000000003,67.5,120.0,3,26.7,17.4
2014-10-14,4.0,648.0,14.95,100.0,9.0,3,27.7,15.5
2014-10-15,4.0,644.0,15.05,100.0,109.5,53,16.8,15.9
2014-10-16,7.0,641.0,16.2,53.5,44.0,53,21.7,17.2
2014-10-17,7.0,637.0,16.8,45.0,106.5,53,19.9,17.6
2014-10-18,8.0,633.0,21.1,24.0,196.0,2,19.1,22.5
2014-10-19,11.0,630.0,19.549999999999997,32.0,115.0,51,23.7,20.9
2014-10-20,5.0,625.0,16.0,39.0,130.5,2,21.9,17.0
2014-10-21,10.0,621.0,12.5,100.0,4.5,63,33.2,13.7
2014-10-22,2.0,618.0,11.8,61.0,86.0,53,28.6,12.5
2014-10-23,3.0,614.0,14.15,92.5,76.0,3,17.1,15.1
2014-10-24,5.0,610.0,11.5,100.0,0.0,61,18.4,12.1
2014-10-25,2.0,606.0,14.0,84.5,37.5,53,16.6,14.9
2014-10-26,6.0,603.0,14.7,42.0,87.0,2,14.8,16.0
2014-10-27,4.0,599.0,15.399999999999999,34.0,126.5,3,14.3,16.5
2014-10-28,8.0,596.0,11.75,86.5,94.5,3,16.2,13.0
2014-10-29,8.0,592.0,11.7,100.0,0.0,53,14.4,12.6
2014-10-30,1.0,589.0,16.25,83.0,84.0,51,14.8,17.7
2014-10-31,5.0,585.0,16.299999999999997,30.0,40.0,1,15.1,17.6
2014-11-01,9.0,581.0,16.8,1.0,161.5,1,15.8,18.2
2014-11-02,7.0,579.0,15.950000000000001,27.5,126.5,53,30.9,17.2
2014-11-03,5.0,575.0,13.100000000000001,93.5,1.0,61,32.4,14.1
2014-11-04,3.0,571.0,10.2,100.0,6.5,53,15.7,11.1
2014-11-05,3.0,567.0,9.45,38.5,99.5,3,12.2,10.7
2014-11-06,3.0,565.0,8.600000000000001,71.0,46.0,51,17.2,9.9
2014-11-07,2.0,561.0,9.0,68.5,3.0,55,26.8,11.3
2014-11-08,4.0,557.0,11.4,72.5,136.5,3,23.7,12.6
2014-11-09,6.0,554.0,11.85,30.0,86.5,51,18.0,13.0
2014-11-10,4.0,551.0,11.3,12.0,119.0,51,20.3,12.5
2014-11-11,5.0,548.0,12.7,69.0,97.0,3,21.1,14.9
2014-11-12,7.0,544.0,12.4,57.0,20.0,51,17.7,13.6
2014-11-13,4.0,541.0,10.4,4.0,81.0,1,15.9,12.2
2014-11-14,5.0,538.0,11.6,56.0,15.0,61,19.5,12.6
2014-11-15,1.0,535.0,9.2,100.0,0.0,61,15.1,10.3
2014-11-16,2.0,532.0,9.25,100.0,0.0,53,8.4,9.5
2014-11-17,1.0,529.0,9.95,59.5,40.5,3,15.0,10.6
2014-11-18,3.0,526.0,8.85,100.0,0.5,53,14.2,9.4
2014-11-19,2.0,523.0,9.35,98.5,4.5,3,11.9,9.9
2014-11-20,0.0,521.0,8.75,100.0,46.0,3,13.4,9.7
2014-11-21,5.0,518.0,7.9,38.0,84.0,2,14.0,9.2
2014-11-22,5.0,516.0,12.2,14.5,89.5,2,12.2,13.8
2014-11-23,5.0,513.0,13.55,24.5,109.0,51,16.2,14.8
2014-11-24,3.0,510.0,9.25,30.0,116.0,53,16.0,9.9
2014-11-25,4.0,508.0,5.65,33.5,32.5,2,18.4,6.7
2014-11-26,3.0,505.0,7.1,71.0,8.0,51,14.8,9.1
2014-11-27,1.0,503.0,10.05,100.0,6.0,53,11.6,10.6
2014-11-28,2.0,500.0,10.65,79.0,54.5,3,20.2,11.8
2014-11-29,2.0,498.0,7.3,27.0,107.0,1,17.3,8.4
2014-11-30,4.0,497.0,3.25,90.0,17.0,61,12.8,3.7
2014-12-01,0.0,494.0,3.1,90.0,12.0,3,15.3,3.5
2014-12-02,0.0,492.0,1.9,100.0,0.5,3,14.3,2.2
2014-12-03,1.0,490.0,0.35,90.0,6.5,3,16.7,1.3
2014-12-04,0.0,488.0,1.4,95.0,21.5,3,13.4,2.4
2014-12-05,1.0,487.0,4.300000000000001,89.0,20.5,51,13.6,4.8
2014-12-06,1.0,485.0,7.0,22.5,67.5,51,12.8,8.0
2014-12-07,4.0,483.0,4.2,100.0,0.0,53,25.5,5.9
2014-12-08,1.0,482.0,3.5,94.0,14.5,51,16.4,4.2
2014-12-09,1.0,481.0,5.65,38.0,78.0,3,25.9,7.0
2014-12-10,3.0,479.0,8.05,32.0,73.5,53,33.0,8.4
2014-12-11,5.0,478.0,6.75,96.5,7.0,53,29.3,7.3
2014-12-12,1.0,477.0,8.9,100.0,0.0,61,41.2,9.4
2014-12-13,0.0,476.0,4.9,100.0,0.5,3,10.7,5.3
2014-12-14,2.0,475.0,3.8499999999999996,14.5,81.5,3,21.5,4.8
2014-12-15,4.0,475.0,6.85,84.0,41.0,53,28.5,7.5
2014-12-16,2.0,475.0,6.199999999999999,29.5,62.5,51,18.5,7.0
2014-12-17,1.0,474.0,8.95,100.0,0.0,55,29.3,10.1
2014-12-18,1.0,473.0,11.4,100.0,0.0,3,32.4,11.7
2014-12-19,0.0,473.0,10.600000000000001,100.0,0.0,63,33.5,11.7
2014-12-20,0.0,473.0,7.699999999999999,55.0,57.0,3,31.8,8.0
2014-12-21,3.0,472.0,7.05,91.0,14.5,3,29.2,9.3
2014-12-22,1.0,473.0,11.5,100.0,0.0,3,33.2,11.9
2014-12-23,0.0,472.0,11.35,97.5,13.5,3,28.8,11.7
2014-12-24,1.0,473.0,10.0,100.0,0.0,61,30.1,10.1
2014-12-25,1.0,474.0,6.1,44.5,46.5,51,22.7,6.7
2014-12-26,1.0,473.0,4.35,100.0,12.5,3,21.1,5.0
2014-12-27,3.0,474.0,1.75,100.0,0.0,75,31.9,3.3
2014-12-28,0.0,475.0,-2.1,13.5,95.5,3,26.4,-0.9
2014-12-29,0.0,476.0,4.05,75.0,28.0,51,18.8,5.2
2014-12-30,2.0,477.0,4.25,41.5,45.5,3,15.3,4.8
2014-12-31,2.0,477.0,4.65,42.5,42.5,3,12.3,5.7
2015-01-01,3.0,478.0,3.05,40.0,46.0,1,30.0,3.8
2015-01-02,3.0,479.0,8.95,24.0,57.5,53,31.5,10.0
2015-01-03,6.0,481.0,1.95,100.0,0.0,71,18.1,3.6
2015-01-04,5.0,482.0,4.95,36.0,65.5,2,13.1,6.1
2015-01-05,0.0,484.0,2.45,72.0,65.5,3,13.8,3.9
2015-01-06,3.0,485.0,1.6,39.5,34.5,3,20.2,5.7
2015-01-07,2.0,486.0,4.15,5.5,78.5,3,23.8,5.4
2015-01-08,3.0,489.0,7.949999999999999,100.0,0.0,63,24.7,8.7
2015-01-09,0.0,490.0,10.9,100.0,0.0,63,39.5,12.5
2015-01-10,1.0,492.0,11.350000000000001,100.0,0.0,61,41.1,12.5
2015-01-11,1.0,495.0,5.9,59.0,52.5,51,32.6,7.3
2015-01-12,3.0,496.0,8.95,100.0,0.0,3,33.5,10.2
2015-01-13,0.0,499.0,10.1,100.0,0.0,63,34.8,10.7
2015-01-14,1.0,501.0,4.5,83.0,13.0,61,28.0,6.1
2015-01-15,3.0,503.0,9.5,100.0,0.0,53,41.8,9.7
2015-01-16,1.0,505.0,6.2,16.0,67.0,51,28.3,7.6
2015-01-17,5.0,508.0,3.0,16.0,82.0,3,21.7,4.1
2015-01-18,5.0,510.0,2.3,100.0,7.0,73,19.4,2.9
2015-01-19,2.0,513.0,2.5,100.0,8.0,73,9.4,3.3
2015-01-20,1.0,516.0,2.5,70.0,17.0,3,8.2,3.3
2015-01-21,2.0,518.0,1.4,62.0,58.0,3,13.4,2.7
2015-01-22,3.0,521.0,0.2,100.0,22.0,3,12.8,0.6
2015-01-23,1.0,523.0,0.8,58.0,75.0,3,13.1,1.7
2015-01-24,2.0,526.0,4.8,37.0,66.0,75,23.1,5.6
2015-01-25,4.0,530.0,4.8,100.0,5.0,51,16.3,5.5
2015-01-26,2.0,533.0,7.4,100.0,0.0,51,21.9,7.8
2015-01-27,1.0,535.0,5.7,92.0,35.0,51,16.2,6.4
2015-01-28,5.0,539.0,6.2,100.0,0.0,61,37.0,6.9
2015-01-29,1.0,542.0,3.8,68.0,27.0,73,30.1,4.4
2015-01-30,3.0,546.0,3.3,100.0,69.0,73,20.0,4.0
2015-01-31,3.0,548.0,2.8,80.0,80.0,51,14.6,3.9
2015-02-01,4.0,552.0,4.0,100.0,24.0,73,20.2,5.4
2015-02-02,2.0,555.0,2.9,64.0,85.0,73,18.2,3.8
2015-02-03,3.0,559.0,3.7,100.0,89.0,51,11.3,4.5
2015-02-04,5.0,562.0,3.7,35.0,141.0,53,12.4,4.8
2015-02-05,7.0,566.0,1.0,38.0,136.0,2,20.9,1.7
2015-02-06,4.0,569.0,0.6,43.0,64.0,3,26.5,1.7
2015-02-07,9.0,572.0,4.0,50.0,93.0,3,16.7,5.0
2015-02-08,4.0,576.0,5.5,49.0,71.0,3,22.8,6.3
2015-02-09,5.0,580.0,6.7,89.0,46.0,3,16.0,7.6
2015-02-10,2.0,582.0,6.2,90.0,3.0,51,10.4,6.6
2015-02-11,1.0,586.0,6.5,90.0,136.0,3,9.5,7.8
2015-02-12,3.0,590.0,5.4,75.0,102.0,3,8.0,7.2
2015-02-13,8.0,594.0,8.75,1.0,193.0,3,23.3,11.0
2015-02-14,9.0,598.0,8.3,81.0,34.5,51,19.3,9.2
2015-02-15,4.0,600.0,6.45,11.5,148.5,51,11.5,8.0
2015-02-16,10.0,604.0,4.95,90.0,138.5,3,10.9,8.8
2015-02-17,6.0,608.0,5.9,100.0,14.0,3,15.8,7.9
2015-02-18,6.0,612.0,3.2,83.0,21.0,3,13.2,4.6
2015-02-19,7.0,616.0,6.1,69.0,70.0,3,24.3,7.4
2015-02-20,4.0,620.0,6.2,100.0,0.0,61,27.0,6.8
2015-02-21,1.0,623.0,4.5,81.0,70.0,55,21.9,6.2
2015-02-22,5.0,627.0,5.6,64.0,111.0,53,33.0,6.9
2015-02-23,8.0,631.0,7.6,65.0,84.0,73,33.8,9.5
2015-02-24,7.0,636.0,6.8,67.0,84.0,53,27.9,8.2
2015-02-25,6.0,639.0,5.4,100.0,12.0,55,20.5,6.3
2015-02-26,3.0,643.0,7.6,100.0,0.0,61,20.4,8.2
2015-02-27,4.0,647.0,6.1,34.0,169.0,53,22.6,7.2
2015-02-28,12.0,651.0,7.8,52.0,49.0,3,29.9,8.9
2015-03-01,11.0,654.0,9.6,45.0,98.0,61,30.8,10.1
2015-03-02,9.0,658.0,6.4,14.0,154.0,61,30.5,7.7
2015-03-03,7.0,662.0,5.2,62.0,45.0,61,27.5,7.4
2015-03-04,4.0,666.0,6.4,25.0,187.0,2,24.7,7.1
2015-03-05,7.0,669.0,8.1,61.0,153.0,3,13.8,8.8
2015-03-06,11.0,674.0,8.4,81.0,122.0,3,14.3,9.8
2015-03-07,6.0,678.0,11.8,29.0,217.0,1,20.1,13.6
2015-03-08,13.0,682.0,11.6,1.0,305.0,3,16.3,14.3
2015-03-09,15.0,685.0,10.3,100.0,27.0,3,13.2,11.7
2015-03-10,8.0,689.0,10.2,26.0,148.0,3,13.7,11.3
2015-03-11,15.0,694.0,7.5,22.0,178.0,3,11.3,9.6
2015-03-12,17.0,697.0,10.1,0.0,325.0,1,16.4,11.9
2015-03-13,16.0,701.0,8.1,2.0,243.0,2,17.1,9.3
2015-03-14,16.0,706.0,6.1,100.0,34.0,51,16.8,7.3
2015-03-15,6.0,709.0,7.050000000000001,82.5,30.0,51,22.0,8.1
2015-03-16,3.0,713.0,8.4,61.0,106.0,3,12.1,11.0
2015-03-17,14.0,717.0,13.7,0.0,291.0,1,12.1,15.8
2015-03-18,16.0,722.0,10.8,97.5,222.5,3,18.3,12.9
2015-03-19,8.0,725.0,7.699999999999999,90.5,9.5,3,12.9,10.7
2015-03-20,3.0,729.0,7.95,90.0,58.5,3,8.7,9.6
2015-03-21,3.0,733.0,7.75,71.0,96.5,51,25.5,8.6
2015-03-22,9.0,736.0,5.65,86.0,49.5,3,19.9,7.4
2015-03-23,14.0,741.0,8.45,84.0,132.5,3,8.8,9.4
2015-03-24,14.0,745.0,8.9,76.0,92.0,53,10.4,10.1
2015-03-25,9.0,748.0,6.5,100.0,14.0,53,16.7,7.9
2015-03-26,2.0,752.0,5.4,87.0,4.0,55,26.3,6.6
2015-03-27,5.0,757.0,8.2,49.0,131.0,3,26.0,9.3
2015-03-28,17.0,760.0,8.1,100.0,1.0,53,28.3,11.5
2015-03-29,3.0,764.0,9.6,100.0,0.0,61,43.8,10.8
2015-03-30,2.0,768.0,7.9,62.0,197.0,55,34.7,9.1
2015-03-31,17.0,772.0,10.0,38.0,239.0,61,44.0,10.7
2015-04-01,16.0,776.0,7.6,49.0,219.0,51,36.5,9.1
2015-04-02,15.0,779.0,7.2,71.0,99.0,55,25.5,8.3
2015-04-03,14.0,784.0,7.7,91.0,21.0,51,11.0,8.9
2015-04-04,1.0,788.0,6.2,100.0,62.0,53,19.1,8.1
2015-04-05,16.0,791.0,8.5,56.0,145.0,3,11.0,9.8
2015-04-06,20.0,795.0,8.7,91.0,23.0,3,8.8,9.7
2015-04-07,8.0,800.0,11.1,10.0,231.0,1,9.9,12.4
2015-04-08,20.0,803.0,11.5,58.0,50.0,3,8.7,12.8
2015-04-09,17.0,807.0,15.0,0.0,388.0,1,8.2,17.2
2015-04-10,22.0,811.0,17.299999999999997,22.0,287.0,3,12.7,19.9
2015-04-11,21.0,814.0,11.649999999999999,100.0,55.5,51,30.8,14.0
2015-04-12,10.0,818.0,12.850000000000001,27.0,359.0,1,23.0,15.4
2015-04-13,24.0,823.0,11.2,77.0,101.5,3,20.6,12.6
2015-04-14,20.0,826.0,17.299999999999997,2.5,370.0,1,20.4,19.9
2015-04-15,25.0,830.0,19.85,0.0,392.5,0,14.2,22.4
2015-04-16,23.0,834.0,14.05,11.5,292.5,2,17.3,16.6
2015-04-17,16.0,837.0,11.25,36.0,184.0,3,19.7,13.8
2015-04-18,19.0,841.0,12.25,0.0,239.5,2,18.7,13.8
2015-04-19,26.0,845.0,11.5,31.5,273.5,2,14.2,13.8
2015-04-20,25.0,848.0,15.5,12.0,378.5,1,14.8,17.5
2015-04-21,26.0,852.0,14.899999999999999,10.0,412.5,1,17.3,18.0
2015-04-22,27.0,856.0,11.85,78.0,137.0,3,15.5,13.6
2015-04-23,23.0,860.0,12.7,14.5,181.0,3,10.5,15.4
2015-04-24,25.0,864.0,17.95,29.0,357.0,53,14.7,20.7
2015-04-25,18.0,867.0,14.4,100.0,40.5,53,15.8,16.4
2015-04-26,14.0,871.0,13.25,100.0,65.5,53,16.3,15.4
2015-04-27,9.0,875.0,10.4,98.5,135.0,51,22.2,12.3
2015-04-28,17.0,877.0,10.3,21.5,373.5,51,21.8,11.2
2015-04-29,27.0,881.0,12.4,82.0,48.0,53,22.4,13.3
2015-04-30,12.0,885.0,11.7,24.0,285.0,51,19.4,13.4
2015-05-01,22.0,888.0,10.9,62.0,109.0,3,16.6,13.7
2015-05-02,24.0,892.0,13.6,40.0,60.0,3,13.0,15.3
2015-05-03,14.0,895.0,14.2,100.0,0.0,61,20.5,15.1
2015-05-04,7.0,898.0,16.5,78.0,39.0,61,22.3,17.7
2015-05-05,19.0,902.0,16.4,25.0,201.0,61,39.1,19.5
2015-05-06,25.0,905.0,13.4,42.0,206.0,61,31.9,15.8
2015-05-07,23.0,909.0,14.2,55.0,172.0,51,26.3,15.4
2015-05-08,19.0,911.0,17.5,69.0,53.0,51,17.4,18.2
2015-05-09,19.0,915.0,15.1,74.0,160.0,55,31.4,16.8
2015-05-10,16.0,919.0,15.55,73.5,83.0,51,12.7,18.2
2015-05-11,26.0,921.0,21.45,31.0,213.5,2,15.9,24.4
2015-05-12,23.0,925.0,15.3,49.0,100.0,3,23.5,17.6
2015-05-13,26.0,928.0,15.4,4.0,349.5,2,18.9,17.9
2015-05-14,29.0,931.0,13.2,43.5,142.5,55,13.7,16.5
2015-05-15,12.0,934.0,12.100000000000001,56.0,257.5,53,19.1,14.4
2015-05-16,31.0,937.0,12.45,100.0,25.0,51,22.2,14.9
2015-05-17,10.0,940.0,14.55,47.5,289.5,3,16.8,16.6
2015-05-18,23.0,943.0,13.3,100.0,26.5,53,29.5,16.1
2015-05-19,10.0,945.0,12.45,45.0,198.5,61,31.6,14.1
2015-05-20,17.0,948.0,12.25,43.0,319.5,51,18.2,13.5
2015-05-21,27.0,951.0,14.899999999999999,34.0,255.5,2,16.1,16.3
2015-05-22,27.0,953.0,16.549999999999997,63.0,161.5,51,10.5,18.8
2015-05-23,24.0,955.0,16.200000000000003,72.0,105.0,53,20.3,16.9
2015-05-24,14.0,958.0,16.1,9.0,391.0,51,12.0,18.8
2015-05-25,28.0,960.0,14.4,45.0,153.5,53,21.3,16.2
2015-05-26,24.0,962.0,14.0,52.5,251.5,51,19.5,15.9
2015-05-27,31.0,966.0,16.5,80.5,116.0,3,13.3,18.1
2015-05-28,24.0,967.0,14.75,55.5,120.0,51,24.6,16.8
2015-05-29,16.0,969.0,13.45,100.0,20.0,53,29.1,15.8
2015-05-30,11.0,971.0,14.1,46.0,245.0,55,21.3,15.0
2015-05-31,15.0,973.0,15.25,100.0,0.5,61,30.5,15.8
2015-06-01,6.0,975.0,14.4,98.0,60.0,51,17.3,16.2
2015-06-02,22.0,978.0,17.3,100.0,6.0,53,40.0,18.6
2015-06-03,7.0,980.0,16.15,73.5,119.0,51,24.9,17.1
2015-06-04,17.0,981.0,20.1,30.0,356.0,2,13.1,22.9
2015-06-05,31.0,983.0,26.8,20.0,304.5,65,17.5,31.1
2015-06-06,17.0,983.0,17.2,7.5,422.5,53,18.7,18.8
2015-06-07,33.0,985.0,16.9,8.5,379.5,2,19.2,18.8
2015-06-08,31.0,986.0,15.05,70.5,217.0,3,23.6,17.5
2015-06-09,24.0,988.0,13.8,77.0,144.5,3,22.9,16.7
2015-06-10,26.0,989.0,18.75,3.0,323.0,1,20.9,21.1
2015-06-11,30.0,990.0,22.15,5.5,430.5,1,19.6,24.6
2015-06-12,30.0,991.0,24.950000000000003,37.0,321.0,51,17.2,28.6
2015-06-13,20.0,992.0,18.75,47.5,137.0,3,26.7,22.0
2015-06-14,34.0,992.0,19.0,81.0,174.5,3,17.6,21.8
2015-06-15,23.0,993.0,15.850000000000001,100.0,99.5,3,19.5,18.9
2015-06-16,24.0,993.0,15.649999999999999,41.5,186.0,3,14.9,17.9
2015-06-17,22.0,994.0,20.1,58.0,207.0,51,20.5,23.9
2015-06-18,20.0,994.0,15.7,87.0,126.0,53,21.2,17.4
2015-06-19,23.0,995.0,15.2,98.0,157.0,51,21.6,16.3
2015-06-20,10.0,995.0,16.0,96.0,76.0,51,11.2,17.5
2015-06-21,15.0,995.0,17.3,77.0,48.0,53,22.4,19.6
2015-06-22,19.0,995.0,12.8,100.0,5.0,63,17.2,14.5
2015-06-23,10.0,995.0,15.1,56.0,271.0,51,25.0,16.8
2015-06-24,11.0,995.0,18.3,90.0,101.0,3,12.6,19.8
2015-06-25,25.0,995.0,20.3,28.0,275.0,3,10.5,22.5
2015-06-26,26.0,994.0,23.4,57.0,117.0,3,14.3,26.2
2015-06-27,27.0,994.0,19.8,28.0,170.0,3,17.6,21.9
2015-06-28,22.0,993.0,21.3,71.0,147.0,3,13.0,24.4
2015-06-29,19.0,992.0,21.5,33.0,318.0,2,12.1,23.3
2015-06-30,27.0,991.0,24.9,0.0,395.0,0,15.5,27.8
2015-07-01,29.0,991.0,30.2,0.0,398.0,0,14.8,33.5
2015-07-02,28.0,990.0,26.6,26.0,219.0,63,21.4,30.8
2015-07-03,23.0,988.0,26.9,7.0,367.0,2,16.7,30.3
2015-07-04,22.0,987.0,28.7,30.0,330.0,51,22.1,30.9
2015-07-05,23.0,986.0,21.200000000000003,44.5,61.5,61,20.0,24.8
2015-07-06,16.0,985.0,21.85,40.5,286.5,3,16.3,23.9
2015-07-07,26.0,983.0,23.8,43.0,222.5,53,24.7,26.3
2015-07-08,12.0,982.0,16.65,69.5,69.0,55,30.2,18.5
2015-07-09,13.0,980.0,16.4,32.0,204.0,51,19.7,18.1
2015-07-10,32.0,978.0,20.75,0.0,423.5,1,13.4,22.9
2015-07-11,28.0,976.0,23.3,10.0,332.5,3,21.7,26.7
2015-07-12,27.0,975.0,18.1,100.0,8.0,53,22.4,21.2
2015-07-13,10.0,973.0,17.65,100.0,0.0,53,21.1,18.1
2015-07-14,5.0,970.0,18.55,100.0,3.0,51,18.5,19.4
2015-07-15,7.0,968.0,19.65,100.0,6.0,51,17.8,21.5
2015-07-16,11.0,966.0,21.25,49.5,101.0,51,19.7,25.9
2015-07-17,20.0,964.0,24.35,32.5,311.0,61,25.7,27.4
2015-07-18,27.0,962.0,20.5,56.5,253.5,53,16.4,22.8
2015-07-19,26.0,960.0,18.75,56.5,61.0,63,22.2,21.1
2015-07-20,19.0,957.0,20.05,100.0,0.0,61,17.6,21.6
2015-07-21,11.0,955.0,22.1,43.0,253.0,3,18.8,25.4
2015-07-22,22.0,952.0,21.85,25.0,196.5,3,15.5,23.3
2015-07-23,15.0,949.0,19.799999999999997,65.0,62.0,3,14.0,21.0
2015-07-24,14.0,947.0,21.65,40.0,160.0,51,18.7,24.7
2015-07-25,14.0,944.0,15.45,100.0,24.5,61,36.7,19.0
2015-07-26,11.0,941.0,15.6,89.0,15.5,55,21.7,19.8
2015-07-27,8.0,939.0,17.55,94.0,54.0,61,30.4,20.0
2015-07-28,8.0,935.0,17.2,82.0,132.0,51,30.6,18.6
2015-07-29,21.0,933.0,16.4,39.0,272.0,51,27.4,17.4
2015-07-30,23.0,929.0,15.0,53.0,131.0,63,13.2,16.6
2015-07-31,11.0,926.0,17.3,46.0,231.0,3,12.3,18.5
2015-08-01,23.0,923.0,20.5,32.0,228.0,2,11.3,22.2
2015-08-02,25.0,920.0,22.4,9.0,425.0,1,13.7,24.9
2015-08-03,25.0,917.0,27.0,3.0,422.0,2,16.8,28.8
2015-08-04,16.0,914.0,19.0,70.0,96.0,51,18.6,21.9
2015-08-05,22.0,910.0,23.7,26.0,270.0,1,14.8,26.6
2015-08-06,21.0,908.0,25.2,22.0,384.0,1,14.0,26.7
2015-08-07,27.0,904.0,24.3,47.0,307.0,51,13.7,27.3
2015-08-08,18.0,901.0,22.6,50.0,173.0,53,13.0,24.3
2015-08-09,13.0,897.0,21.2,38.0,63.0,53,8.4,21.9
2015-08-10,24.0,894.0,22.2,52.0,136.0,3,10.5,25.3
2015-08-11,10.0,891.0,22.9,100.0,34.0,3,15.3,25.1
2015-08-12,16.0,888.0,23.7,100.0,65.0,3,18.1,26.3
2015-08-13,20.0,884.0,27.3,33.0,118.0,63,21.1,30.0
2015-08-14,20.0,881.0,23.3,64.0,167.0,65,19.1,25.3
2015-08-15,10.0,877.0,17.5,94.0,11.0,63,18.4,19.5
2015-08-16,11.0,874.0,17.0,100.0,9.0,51,14.6,18.3
2015-08-17,9.0,870.0,15.7,100.0,1.0,55,16.9,16.2
2015-08-18,14.0,866.0,16.45,91.5,46.0,53,17.6,17.9
2015-08-19,9.0,863.0,20.450000000000003,19.0,250.0,3,12.2,21.7
2015-08-20,15.0,859.0,21.9,25.5,316.0,2,11.3,23.3
2015-08-21,14.0,856.0,23.45,10.5,327.5,1,11.3,25.0
2015-08-22,22.0,852.0,25.1,0.5,378.0,0,18.1,27.0
2015-08-23,23.0,848.0,22.0,19.0,218.0,63,24.7,27.3
2015-08-24,8.0,844.0,18.55,73.0,88.5,61,27.5,22.4
2015-08-25,12.0,840.0,17.0,86.0,106.0,63,27.2,19.4
2015-08-26,11.0,837.0,23.55,78.0,149.5,53,30.6,25.6
2015-08-27,14.0,833.0,16.4,100.0,0.0,61,20.1,18.9
2015-08-28,4.0,830.0,18.549999999999997,61.0,108.0,3,12.9,20.1
2015-08-29,20.0,826.0,21.6,11.5,325.5,2,12.0,23.4
2015-08-30,16.0,822.0,25.65,37.5,185.5,51,12.9,28.0
2015-08-31,19.0,819.0,23.450000000000003,97.0,63.5,55,17.7,26.9
2015-09-01,8.0,814.0,16.95,74.0,22.0,51,18.5,18.4
2015-09-02,16.0,811.0,16.1,52.0,146.5,53,11.9,17.8
2015-09-03,9.0,807.0,14.65,83.0,168.5,61,14.8,17.1
2015-09-04,10.0,804.0,14.9,81.5,148.0,55,22.1,16.1
2015-09-05,9.0,799.0,14.4,60.0,102.0,61,19.4,15.8
2015-09-06,7.0,795.0,14.8,78.0,144.0,51,20.7,15.9
2015-09-07,15.0,792.0,16.4,100.0,95.0,51,15.9,17.6
2015-09-08,9.0,788.0,16.8,90.0,49.0,51,14.2,17.4
2015-09-09,9.0,784.0,18.0,66.0,82.0,3,16.9,19.0
2015-09-10,18.0,780.0,18.1,19.0,224.0,2,19.8,19.5
2015-09-11,21.0,777.0,18.0,15.0,243.0,1,13.6,19.8
2015-09-12,20.0,772.0,18.2,86.0,18.0,63,18.0,20.5
2015-09-13,5.0,768.0,17.3,100.0,48.0,53,20.9,20.1
2015-09-14,8.0,765.0,15.9,58.0,63.0,61,26.5,18.1
2015-09-15,13.0,761.0,15.2,85.0,56.5,55,31.6,16.4
2015-09-16,8.0,757.0,17.95,100.0,15.5,63,29.4,19.9
2015-09-17,5.0,753.0,15.3,100.0,13.0,61,30.2,17.0
2015-09-18,6.0,750.0,16.35,63.0,171.5,63,22.4,18.2
2015-09-19,11.0,746.0,15.65,54.5,85.5,51,16.3,17.5
2015-09-20,12.0,741.0,16.450000000000003,47.0,137.0,51,10.1,17.7
2015-09-21,16.0,738.0,16.549999999999997,82.0,114.0,55,19.5,17.7
2015-09-22,10.0,734.0,13.649999999999999,99.0,50.5,63,20.6,15.4
2015-09-23,4.0,730.0,13.649999999999999,94.0,42.0,53,21.2,14.9
2015-09-24,7.0,726.0,15.3,100.0,54.0,53,27.0,16.9
2015-09-25,10.0,723.0,15.100000000000001,48.0,158.5,51,12.5,16.4
